CustomerID,response,n_comp,loyalty,nps,n_communications,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate,nps_category,has_cancellation
15754,1,3,1,2.0,5,458.57,24,3,3,1,2.9,455.67,152.85666666666665,4,0.25,Detractor,1
15755,1,4,1,8.0,4,2364.25,127,6,6,2,45.370000000000005,2318.88,394.0416666666667,8,0.25,Passive,1
15756,1,4,1,8.0,5,528.01,160,4,4,0,0.0,528.01,132.0025,4,0.0,Passive,0
15757,0,3,0,3.0,3,714.42,43,2,2,0,0.0,714.42,357.21,2,0.0,Detractor,0
15758,0,1,0,5.0,2,205.25,9,1,1,0,0.0,205.25,205.25,1,0.0,Detractor,0
15759,0,5,1,5.0,4,155.8,2,2,2,0,0.0,155.8,77.9,2,0.0,Detractor,0
15762,0,0,0,8.0,7,583.75,37,2,2,0,0.0,583.75,291.875,2,0.0,Passive,0
15763,1,4,0,3.0,2,1086.92,58,2,2,1,38.25,1048.67,543.46,3,0.3333333333333333,Detractor,1
15764,0,4,0,8.0,3,3279.97,150,6,4,4,34.5,3245.47,546.6616666666666,10,0.4,Passive,1
15766,0,0,1,0.0,3,315.06,11,1,1,0,0.0,315.06,315.06,1,0.0,Detractor,0
15768,1,4,0,5.0,2,621.8299999999999,23,3,3,1,40.0,581.8299999999999,207.27666666666664,4,0.25,Detractor,1
15769,1,1,1,2.0,5,56160.92,25,25,21,3,4429.0,51731.92,2246.4368,28,0.10714285714285714,Detractor,1
15773,1,0,1,6.0,5,635.6800000000001,10,1,1,0,0.0,635.6800000000001,635.6800000000001,1,0.0,Detractor,0
15774,1,1,1,6.0,2,270.8,25,1,1,0,0.0,270.8,270.8,1,0.0,Detractor,0
15775,1,1,1,4.0,8,104.9,7,1,1,0,0.0,104.9,104.9,1,0.0,Detractor,0
15776,1,2,1,6.0,6,241.62,18,1,1,0,0.0,241.62,241.62,1,0.0,Detractor,0
15777,0,4,1,6.0,2,681.56,16,3,2,0,0.0,681.56,227.18666666666664,3,0.0,Detractor,0
15780,0,3,1,0.0,3,298.13,16,2,2,0,0.0,298.13,149.065,2,0.0,Detractor,0
15781,0,5,0,5.0,8,345.46,20,3,3,1,11.9,333.56,115.15333333333332,4,0.25,Detractor,1
15782,1,2,0,5.0,4,2614.7400000000002,34,3,3,1,20.8,2593.94,871.58,4,0.25,Detractor,1
15783,0,3,0,2.0,4,246.3,14,1,1,0,0.0,246.3,246.3,1,0.0,Detractor,0
15785,0,3,0,1.0,5,2328.9700000000003,58,5,4,3,25.22,2303.75,465.79400000000004,8,0.375,Detractor,1
15786,0,4,0,7.0,8,4919.0,257,3,2,2,98.00000000000001,4821.0,1639.6666666666667,5,0.4,Passive,1
15787,0,2,1,6.0,6,933.26,156,3,2,0,0.0,933.26,311.08666666666664,3,0.0,Detractor,0
15790,1,4,1,0.0,3,218.75,34,1,1,0,0.0,218.75,218.75,1,0.0,Detractor,0
15791,1,5,1,2.0,2,1612.69,66,2,2,1,8.25,1604.44,806.345,3,0.3333333333333333,Detractor,1
15793,1,2,0,0.0,8,965.61,6,3,3,1,16.65,948.96,321.87,4,0.25,Detractor,1
15795,1,0,1,7.0,6,610.01,42,1,1,0,0.0,610.01,610.01,1,0.0,Passive,0
15796,0,2,0,5.0,9,2708.61,70,8,8,2,44.95,2663.6600000000003,338.57625,10,0.2,Detractor,1
15797,0,4,1,1.0,8,2207.4,8,4,4,0,0.0,2207.4,551.85,4,0.0,Detractor,0
15799,0,2,0,7.0,2,884.14,94,3,3,0,0.0,884.14,294.7133333333333,3,0.0,Passive,0
15800,1,2,0,3.0,3,696.89,116,2,2,0,0.0,696.89,348.445,2,0.0,Detractor,0
15801,0,1,0,2.0,4,1063.95,61,3,3,1,21.759999999999998,1042.19,354.65000000000003,4,0.25,Detractor,1
15802,0,5,1,2.0,9,451.42,1,1,1,2,902.84,-451.42,451.42,3,0.6666666666666666,Detractor,1
15803,0,3,1,2.0,5,415.82000000000005,8,1,1,0,0.0,415.82000000000005,415.82000000000005,1,0.0,Detractor,0
15804,1,2,1,3.0,4,4206.39,170,13,13,6,357.84,3848.55,323.5684615384616,19,0.3157894736842105,Detractor,1
15805,0,1,1,8.0,9,5117.38,216,16,12,3,76.31,5041.07,319.83625,19,0.15789473684210525,Passive,1
15806,1,3,0,7.0,7,784.58,24,3,3,0,0.0,784.58,261.5266666666667,3,0.0,Passive,0
15807,0,4,0,0.0,9,903.9,48,3,2,0,0.0,903.9,301.3,3,0.0,Detractor,0
15808,0,4,1,3.0,3,1469.82,86,2,2,0,0.0,1469.82,734.91,2,0.0,Detractor,0
15809,0,5,1,6.0,3,515.77,31,5,5,1,116.56,399.21,103.154,6,0.16666666666666666,Detractor,1
15810,0,3,0,6.0,6,1391.98,66,4,4,3,246.54999999999998,1145.43,347.995,7,0.42857142857142855,Detractor,1
15811,1,0,1,8.0,3,1779.82,103,4,4,3,47.3,1732.52,444.955,7,0.42857142857142855,Passive,1
15812,1,5,1,8.0,6,1801.14,36,5,5,0,0.0,1801.14,360.228,5,0.0,Passive,0
15813,1,1,0,1.0,8,1303.9099999999999,40,2,2,0,0.0,1303.9099999999999,651.9549999999999,2,0.0,Detractor,0
15814,1,2,1,1.0,3,1945.33,63,4,3,2,102.6,1842.73,486.3325,6,0.3333333333333333,Detractor,1
15815,0,2,1,1.0,2,2100.6,33,5,5,0,0.0,2100.6,420.12,5,0.0,Detractor,0
15819,1,5,1,3.0,7,1905.45,96,4,4,0,0.0,1905.45,476.3625,4,0.0,Detractor,0
15820,0,1,1,3.0,4,206.98,17,1,1,0,0.0,206.98,206.98,1,0.0,Detractor,0
15821,0,3,1,1.0,8,570.96,57,2,2,0,0.0,570.96,285.48,2,0.0,Detractor,0
15822,0,0,1,3.0,5,445.27,17,1,1,0,0.0,445.27,445.27,1,0.0,Detractor,0
15823,1,3,1,10.0,6,0.0,0,0,0,1,855.76,-855.76,0.0,1,1.0,Promoter,1
15825,0,4,0,6.0,8,532.94,20,1,1,0,0.0,532.94,532.94,1,0.0,Detractor,0
15826,0,3,0,7.0,4,1654.31,64,3,2,1,4.95,1649.3600000000001,551.4366666666666,4,0.25,Passive,1
15827,0,0,0,1.0,5,1645.16,68,12,10,6,194.60999999999999,1450.55,137.09666666666666,18,0.3333333333333333,Detractor,1
15829,1,1,0,1.0,5,636.14,44,2,2,0,0.0,636.14,318.07,2,0.0,Detractor,0
15830,0,2,0,3.0,5,576.0,39,1,1,1,28.3,547.7,576.0,2,0.5,Detractor,1
15831,1,2,1,8.0,5,794.64,63,3,3,1,54.0,740.64,264.88,4,0.25,Passive,1
15832,1,4,1,1.0,5,836.79,54,1,1,0,0.0,836.79,836.79,1,0.0,Detractor,0
15834,0,3,1,6.0,6,2225.15,242,4,3,1,125.0,2100.15,556.2875,5,0.2,Detractor,1
15835,0,1,0,4.0,3,954.09,47,4,4,0,0.0,954.09,238.5225,4,0.0,Detractor,0
15836,1,3,1,9.0,9,137.37,10,1,1,1,19.9,117.47,137.37,2,0.5,Promoter,1
15837,0,1,0,2.0,3,391.98,24,1,1,0,0.0,391.98,391.98,1,0.0,Detractor,0
15838,1,4,1,7.0,8,32685.58,54,18,14,1,11.52,32674.06,1815.8655555555556,19,0.05263157894736842,Passive,1
15839,1,4,1,9.0,3,1048.49,56,3,3,2,27.75,1020.74,349.49666666666667,5,0.4,Promoter,1
15840,1,4,1,1.0,6,355.56,26,2,2,1,9.9,345.66,177.78,3,0.3333333333333333,Detractor,1
15841,1,2,1,4.0,5,1224.06,36,4,4,2,14.959999999999999,1209.1,306.015,6,0.3333333333333333,Detractor,1
15843,1,4,1,3.0,7,118.95000000000002,8,1,1,0,0.0,118.95000000000002,118.95000000000002,1,0.0,Detractor,0
15844,1,0,0,10.0,3,130.73999999999998,11,1,1,0,0.0,130.73999999999998,130.73999999999998,1,0.0,Promoter,0
15845,0,1,1,7.0,4,3711.77,97,8,8,2,60.9,3650.87,463.97125,10,0.2,Passive,1
15847,0,0,0,2.0,3,389.27,22,2,2,0,0.0,389.27,194.635,2,0.0,Detractor,0
15850,1,2,1,1.0,5,234.88,87,2,2,0,0.0,234.88,117.44,2,0.0,Detractor,0
15852,1,0,0,2.0,7,160.71,22,2,2,0,0.0,160.71,80.355,2,0.0,Detractor,0
15853,0,1,0,5.0,5,110.8,29,1,1,0,0.0,110.8,110.8,1,0.0,Detractor,0
15854,1,3,0,1.0,6,2739.02,97,11,9,0,0.0,2739.02,249.00181818181818,11,0.0,Detractor,0
15855,0,2,1,2.0,8,712.24,59,5,5,0,0.0,712.24,142.448,5,0.0,Detractor,0
15856,1,4,0,9.0,5,12862.33,279,24,18,3,184.2,12678.130000000001,535.9304166666667,27,0.1111111111111111,Promoter,1
15857,0,1,1,0.0,6,297.0,14,1,1,0,0.0,297.0,297.0,1,0.0,Detractor,0
15858,0,4,1,4.0,7,1043.64,119,4,4,0,0.0,1043.64,260.91,4,0.0,Detractor,0
15860,1,2,1,6.0,8,862.5,98,7,7,0,0.0,862.5,123.21428571428571,7,0.0,Detractor,0
15861,1,3,0,7.0,7,3146.92,339,8,6,1,165.0,2981.92,393.365,9,0.1111111111111111,Passive,1
15862,1,5,1,4.0,6,478.65,80,3,3,0,0.0,478.65,159.54999999999998,3,0.0,Detractor,0
15863,0,4,1,5.0,3,68.84,18,2,2,0,0.0,68.84,34.42,2,0.0,Detractor,0
15864,0,1,1,4.0,8,1936.3200000000002,16,6,6,2,166.54000000000002,1769.7800000000002,322.72,8,0.25,Detractor,1
15865,1,2,1,7.0,9,895.13,37,3,3,0,0.0,895.13,298.37666666666667,3,0.0,Passive,0
15866,1,3,1,8.0,3,211.89,43,1,1,0,0.0,211.89,211.89,1,0.0,Passive,0
15867,0,2,1,8.0,6,3254.17,247,12,12,1,14.85,3239.32,271.18083333333334,13,0.07692307692307693,Passive,1
15869,0,3,0,6.0,3,149.64,13,2,1,0,0.0,149.64,74.82,2,0.0,Detractor,0
15870,0,4,1,8.0,3,351.44,68,1,1,0,0.0,351.44,351.44,1,0.0,Passive,0
15872,0,3,0,2.0,2,316.25,101,2,1,0,0.0,316.25,158.125,2,0.0,Detractor,0
15874,0,3,0,1.0,3,4405.88,110,7,6,2,75.21000000000001,4330.67,629.4114285714286,9,0.2222222222222222,Detractor,1
15877,1,3,1,8.0,4,490.33,122,2,2,1,52.5,437.83,245.165,3,0.3333333333333333,Passive,1
15881,0,4,1,2.0,2,346.14,24,3,1,2,22.349999999999998,323.79,115.38,5,0.4,Detractor,1
15882,0,4,0,2.0,2,145.04000000000002,7,2,1,0,0.0,145.04000000000002,72.52000000000001,2,0.0,Detractor,0
15883,0,3,0,5.0,6,396.48,42,2,2,0,0.0,396.48,198.24,2,0.0,Detractor,0
15885,1,1,1,8.0,8,379.35,18,3,3,0,0.0,379.35,126.45,3,0.0,Passive,0
15886,0,2,1,2.0,4,181.09,12,1,1,0,0.0,181.09,181.09,1,0.0,Detractor,0
15888,0,2,0,3.0,2,168.31,11,1,1,1,27.04,141.27,168.31,2,0.5,Detractor,1
15889,1,1,1,1.0,9,148.0,25,1,1,0,0.0,148.0,148.0,1,0.0,Detractor,0
15891,0,2,0,4.0,5,511.68,60,1,1,0,0.0,511.68,511.68,1,0.0,Detractor,0
15894,1,5,1,1.0,5,106.81,3,1,1,0,0.0,106.81,106.81,1,0.0,Detractor,0
15895,1,5,1,5.0,8,179.17,11,1,1,0,0.0,179.17,179.17,1,0.0,Detractor,0
15897,1,1,0,8.0,5,208.59,17,2,1,0,0.0,208.59,104.295,2,0.0,Passive,0
15898,1,3,1,5.0,5,867.19,15,3,3,1,4.2,862.99,289.06333333333333,4,0.25,Detractor,1
15900,1,5,0,5.0,8,337.28,44,1,1,0,0.0,337.28,337.28,1,0.0,Detractor,0
15901,0,0,1,3.0,8,351.73,102,3,3,0,0.0,351.73,117.24333333333334,3,0.0,Detractor,0
15903,1,1,1,6.0,5,5126.76,46,7,7,1,0.42,5126.34,732.3942857142857,8,0.125,Detractor,1
15904,1,1,0,0.0,8,164.68,30,1,1,0,0.0,164.68,164.68,1,0.0,Detractor,0
15906,1,4,1,6.0,5,1567.69,113,7,5,1,45.900000000000006,1521.79,223.9557142857143,8,0.125,Detractor,1
15907,1,3,1,2.0,9,882.72,175,3,3,0,0.0,882.72,294.24,3,0.0,Detractor,0
15909,1,0,1,6.0,2,191.94,7,1,1,0,0.0,191.94,191.94,1,0.0,Detractor,0
15910,0,2,0,7.0,6,1228.88,215,8,8,0,0.0,1228.88,153.61,8,0.0,Passive,0
15912,1,2,0,2.0,8,264.62,19,2,2,0,0.0,264.62,132.31,2,0.0,Detractor,0
15916,1,0,0,6.0,4,1270.41,115,6,6,1,18.55,1251.8600000000001,211.735,7,0.14285714285714285,Detractor,1
15917,1,2,1,7.0,9,123.1,12,1,1,0,0.0,123.1,123.1,1,0.0,Passive,0
15918,0,2,0,7.0,8,334.23,33,2,2,0,0.0,334.23,167.115,2,0.0,Passive,0
15919,1,1,1,4.0,4,311.61,72,1,1,0,0.0,311.61,311.61,1,0.0,Detractor,0
15920,1,5,0,5.0,6,167.5,53,4,1,0,0.0,167.5,41.875,4,0.0,Detractor,0
15921,1,3,1,5.0,4,323.03000000000003,24,1,1,0,0.0,323.03000000000003,323.03000000000003,1,0.0,Detractor,0
15925,1,2,0,5.0,3,207.15,12,1,1,0,0.0,207.15,207.15,1,0.0,Detractor,0
15930,1,3,1,1.0,2,426.63,21,1,1,0,0.0,426.63,426.63,1,0.0,Detractor,0
15932,1,1,0,5.0,4,2495.87,93,8,8,3,34.019999999999996,2461.85,311.98375,11,0.2727272727272727,Detractor,1
15933,0,2,1,4.0,2,1107.46,63,3,3,0,0.0,1107.46,369.15333333333336,3,0.0,Detractor,0
15935,1,3,1,8.0,8,416.86,12,2,2,0,0.0,416.86,208.43,2,0.0,Passive,0
15937,1,2,0,8.0,7,145.35,7,1,1,0,0.0,145.35,145.35,1,0.0,Passive,0
15938,0,1,0,2.0,6,404.58,13,5,5,0,0.0,404.58,80.916,5,0.0,Detractor,0
15939,1,1,1,4.0,4,6115.01,28,15,14,1,12.75,6102.26,407.6673333333334,16,0.0625,Detractor,1
15940,0,3,0,6.0,8,35.8,1,1,1,1,4.0,31.799999999999997,35.8,2,0.5,Detractor,1
15942,1,2,1,10.0,6,337.44,14,1,1,0,0.0,337.44,337.44,1,0.0,Promoter,0
15944,1,0,1,6.0,5,325.1,6,1,1,0,0.0,325.1,325.1,1,0.0,Detractor,0
15947,0,1,0,3.0,8,1708.24,29,1,1,0,0.0,1708.24,1708.24,1,0.0,Detractor,0
15948,1,1,1,0.0,7,955.24,51,2,2,0,0.0,955.24,477.62,2,0.0,Detractor,0
15949,1,4,0,3.0,3,364.72,12,2,2,0,0.0,364.72,182.36,2,0.0,Detractor,0
15950,1,4,1,3.0,5,1315.89,60,3,3,1,60.25,1255.64,438.63000000000005,4,0.25,Detractor,1
15951,1,4,0,3.0,3,708.22,36,2,2,1,38.650000000000006,669.57,354.11,3,0.3333333333333333,Detractor,1
15952,0,2,1,3.0,3,781.91,65,4,4,0,0.0,781.91,195.4775,4,0.0,Detractor,0
15953,0,2,1,0.0,9,1449.54,53,7,7,2,24.849999999999998,1424.69,207.07714285714286,9,0.2222222222222222,Detractor,1
15955,1,1,0,4.0,5,3843.88,126,13,9,2,26.45,3817.4300000000003,295.68307692307695,15,0.13333333333333333,Detractor,1
15957,1,4,0,3.0,7,428.89,40,1,1,0,0.0,428.89,428.89,1,0.0,Detractor,0
15958,1,1,1,8.0,4,104.35,7,1,1,0,0.0,104.35,104.35,1,0.0,Passive,0
15963,0,3,1,4.0,3,470.76,26,2,2,0,0.0,470.76,235.38,2,0.0,Detractor,0
15965,1,1,1,1.0,4,652.6800000000001,77,3,2,0,0.0,652.6800000000001,217.56000000000003,3,0.0,Detractor,0
15967,1,2,0,0.0,5,397.68,73,2,2,0,0.0,397.68,198.84,2,0.0,Detractor,0
15969,0,4,0,2.0,5,666.1,20,3,3,1,83.2,582.9,222.03333333333333,4,0.25,Detractor,1
15970,1,0,1,5.0,2,314.1,11,1,1,0,0.0,314.1,314.1,1,0.0,Detractor,0
15971,0,4,1,4.0,3,4199.85,10,12,11,0,0.0,4199.85,349.9875,12,0.0,Detractor,0
15973,0,4,1,7.0,8,0.0,0,0,0,2,208.04999999999998,-208.04999999999998,0.0,2,1.0,Passive,1
15974,0,2,1,3.0,5,3442.15,141,7,7,1,12.600000000000001,3429.55,491.7357142857143,8,0.125,Detractor,1
15975,0,3,0,8.0,7,371.01,24,1,1,0,0.0,371.01,371.01,1,0.0,Passive,0
15976,0,2,0,3.0,7,427.64,83,2,2,0,0.0,427.64,213.82,2,0.0,Detractor,0
15977,0,4,0,2.0,7,1054.73,48,2,2,0,0.0,1054.73,527.365,2,0.0,Detractor,0
15978,0,5,1,5.0,5,1098.78,49,1,1,0,0.0,1098.78,1098.78,1,0.0,Detractor,0
15980,0,1,0,2.0,8,2398.86,40,3,2,0,0.0,2398.86,799.62,3,0.0,Detractor,0
15981,0,5,0,5.0,3,3408.48,53,8,8,0,0.0,3408.48,426.06,8,0.0,Detractor,0
15983,0,2,1,6.0,5,326.75,32,1,1,0,0.0,326.75,326.75,1,0.0,Detractor,0
15984,0,1,1,3.0,6,2657.93,215,9,9,1,20.700000000000003,2637.23,295.3255555555555,10,0.1,Detractor,1
15985,0,3,0,4.0,7,1142.42,29,2,2,1,105.0,1037.42,571.21,3,0.3333333333333333,Detractor,1
15986,0,1,0,2.0,7,168.12,14,1,1,0,0.0,168.12,168.12,1,0.0,Detractor,0
15987,0,4,1,3.0,9,1319.29,103,6,5,0,0.0,1319.29,219.88166666666666,6,0.0,Detractor,0
15988,0,1,0,3.0,6,156.78,26,1,1,0,0.0,156.78,156.78,1,0.0,Detractor,0
15990,0,5,1,4.0,3,792.11,52,2,2,0,0.0,792.11,396.055,2,0.0,Detractor,0
15992,0,0,1,6.0,6,41.989999999999995,3,1,1,0,0.0,41.989999999999995,41.989999999999995,1,0.0,Detractor,0
15993,0,4,1,2.0,6,2777.67,335,7,5,3,40.75,2736.92,396.81,10,0.3,Detractor,1
15994,0,5,1,4.0,3,414.27,31,1,1,0,0.0,414.27,414.27,1,0.0,Detractor,0
15996,0,4,0,4.0,3,769.33,76,5,5,1,15.9,753.4300000000001,153.866,6,0.16666666666666666,Detractor,1
15998,0,4,0,7.0,7,2216.83,296,4,4,1,5.799999999999999,2211.03,554.2075,5,0.2,Passive,1
16000,0,2,0,4.0,7,12393.7,9,3,1,0,0.0,12393.7,4131.233333333334,3,0.0,Detractor,0
16003,0,0,0,3.0,8,1554.3700000000001,67,4,3,0,0.0,1554.3700000000001,388.59250000000003,4,0.0,Detractor,0
16005,0,2,1,2.0,4,578.71,173,4,3,0,0.0,578.71,144.6775,4,0.0,Detractor,0
16006,0,4,0,7.0,8,101.4,8,1,1,0,0.0,101.4,101.4,1,0.0,Passive,0
16007,0,4,1,6.0,8,1693.81,221,4,4,0,0.0,1693.81,423.4525,4,0.0,Detractor,0
16008,0,3,0,2.0,4,478.78,29,3,3,0,0.0,478.78,159.59333333333333,3,0.0,Detractor,0
16009,0,1,0,5.0,2,972.11,68,4,4,0,0.0,972.11,243.0275,4,0.0,Detractor,0
16010,0,2,0,8.0,8,282.3,44,2,2,0,0.0,282.3,141.15,2,0.0,Passive,0
16011,0,5,1,4.0,4,2954.36,74,14,14,0,0.0,2954.36,211.0257142857143,14,0.0,Detractor,0
16012,0,4,0,6.0,6,1415.29,87,3,3,0,0.0,1415.29,471.7633333333333,3,0.0,Detractor,0
16013,0,3,1,0.0,5,34157.6,29,42,25,6,2273.3499999999995,31884.25,813.2761904761904,48,0.125,Detractor,1
16014,0,4,0,6.0,3,646.83,123,3,3,1,9.25,637.58,215.61,4,0.25,Detractor,1
16015,0,1,0,8.0,4,704.55,146,3,3,1,14.850000000000001,689.6999999999999,234.85,4,0.25,Passive,1
16016,0,3,1,5.0,6,1102.49,120,7,6,1,16.95,1085.54,157.49857142857144,8,0.125,Detractor,1
16017,0,1,0,5.0,5,211.88,26,1,1,0,0.0,211.88,211.88,1,0.0,Detractor,0
16018,0,1,1,0.0,6,408.90000000000003,26,2,2,0,0.0,408.90000000000003,204.45000000000002,2,0.0,Detractor,0
16019,0,2,1,2.0,3,3567.14,129,8,8,1,336.0,3231.14,445.8925,9,0.1111111111111111,Detractor,1
16020,0,4,0,3.0,4,851.01,42,3,2,0,0.0,851.01,283.67,3,0.0,Detractor,0
16022,0,2,0,4.0,2,602.63,68,1,1,0,0.0,602.63,602.63,1,0.0,Detractor,0
16023,0,5,1,1.0,7,719.81,90,3,3,0,0.0,719.81,239.93666666666664,3,0.0,Detractor,0
16024,0,2,0,8.0,4,251.03,61,1,1,0,0.0,251.03,251.03,1,0.0,Passive,0
16025,0,2,1,6.0,2,439.65999999999997,28,1,1,0,0.0,439.65999999999997,439.65999999999997,1,0.0,Detractor,0
16026,0,5,1,1.0,6,236.09,30,1,1,0,0.0,236.09,236.09,1,0.0,Detractor,0
16027,0,4,0,2.0,6,934.62,11,6,6,1,82.5,852.12,155.77,7,0.14285714285714285,Detractor,1
16029,0,0,0,7.0,3,67738.31999999999,42,57,35,13,27682.149999999998,40056.17,1188.3915789473683,70,0.18571428571428572,Passive,1
16030,0,4,1,6.0,7,331.24,28,1,1,0,0.0,331.24,331.24,1,0.0,Detractor,0
16031,0,3,1,0.0,5,547.9,91,2,2,0,0.0,547.9,273.95,2,0.0,Detractor,0
16033,0,2,1,1.0,6,8471.08,531,18,16,7,88.79000000000002,8382.29,470.61555555555555,25,0.28,Detractor,1
16034,0,0,0,7.0,3,437.7,18,3,3,0,0.0,437.7,145.9,3,0.0,Passive,0
16036,0,4,0,5.0,8,758.92,55,2,2,0,0.0,758.92,379.46,2,0.0,Detractor,0
16037,0,1,1,1.0,3,554.5600000000001,24,2,2,0,0.0,554.5600000000001,277.28000000000003,2,0.0,Detractor,0
16038,0,3,0,5.0,3,471.78000000000003,24,3,3,1,17.45,454.33000000000004,157.26000000000002,4,0.25,Detractor,1
16040,0,2,0,2.0,2,1313.55,57,3,3,0,0.0,1313.55,437.84999999999997,3,0.0,Detractor,0
16041,0,5,1,2.0,5,3166.4,6,3,2,0,0.0,3166.4,1055.4666666666667,3,0.0,Detractor,0
16042,0,2,1,5.0,8,1177.47,68,5,4,0,0.0,1177.47,235.494,5,0.0,Detractor,0
16043,0,1,1,3.0,4,773.99,30,4,4,0,0.0,773.99,193.4975,4,0.0,Detractor,0
16045,0,2,0,1.0,4,1340.7,71,4,4,0,0.0,1340.7,335.175,4,0.0,Detractor,0
16048,0,3,0,8.0,5,0.0,0,0,0,1,12.75,-12.75,0.0,1,1.0,Passive,1
16049,0,0,0,4.0,5,1074.81,248,3,3,0,0.0,1074.81,358.27,3,0.0,Detractor,0
16050,0,1,1,7.0,8,137.9,10,1,1,0,0.0,137.9,137.9,1,0.0,Passive,0
16052,0,4,1,2.0,3,362.06,34,1,1,0,0.0,362.06,362.06,1,0.0,Detractor,0
16053,1,0,1,7.0,8,1511.95,81,2,2,0,0.0,1511.95,755.975,2,0.0,Passive,0
16054,0,4,1,8.0,8,783.9,70,1,1,0,0.0,783.9,783.9,1,0.0,Passive,0
16055,1,5,0,6.0,9,134.8,8,1,1,0,0.0,134.8,134.8,1,0.0,Detractor,0
16056,0,4,0,1.0,3,650.75,66,1,1,0,0.0,650.75,650.75,1,0.0,Detractor,0
16057,1,4,1,5.0,7,2263.12,109,7,4,3,122.89999999999999,2140.2200000000003,323.30285714285714,10,0.3,Detractor,1
16059,0,1,0,8.0,8,1334.91,113,5,5,0,0.0,1334.91,266.982,5,0.0,Passive,0
16061,1,2,0,3.0,9,0.0,0,0,0,1,29.95,-29.95,0.0,1,1.0,Detractor,1
16062,0,3,1,1.0,8,906.06,47,3,3,0,0.0,906.06,302.02,3,0.0,Detractor,0
16063,0,3,0,3.0,2,335.32,23,1,1,0,0.0,335.32,335.32,1,0.0,Detractor,0
16066,1,3,1,2.0,8,1521.04,77,5,5,0,0.0,1521.04,304.20799999999997,5,0.0,Detractor,0
16070,0,4,1,0.0,7,852.15,32,2,2,0,0.0,852.15,426.075,2,0.0,Detractor,0
16071,0,2,1,1.0,7,326.24,21,1,1,0,0.0,326.24,326.24,1,0.0,Detractor,0
16072,0,2,1,0.0,6,584.3199999999999,23,1,1,0,0.0,584.3199999999999,584.3199999999999,1,0.0,Detractor,0
16073,1,5,0,5.0,5,122.39999999999999,1,1,1,1,28.049999999999997,94.35,122.39999999999999,2,0.5,Detractor,1
16076,1,3,1,4.0,9,2234.73,71,10,9,1,61.199999999999996,2173.53,223.473,11,0.09090909090909091,Detractor,1
16078,0,1,0,8.0,8,79.2,1,1,1,0,0.0,79.2,79.2,1,0.0,Passive,0
16079,1,4,0,0.0,8,1352.0,18,3,3,0,0.0,1352.0,450.6666666666667,3,0.0,Detractor,0
16080,0,2,0,4.0,6,217.16,10,2,2,1,40.56,176.6,108.58,3,0.3333333333333333,Detractor,1
16081,0,2,0,6.0,9,2641.82,166,4,4,0,0.0,2641.82,660.455,4,0.0,Detractor,0
16083,1,2,1,9.0,5,979.64,14,1,1,0,0.0,979.64,979.64,1,0.0,Promoter,0
16084,0,3,0,1.0,2,436.18,38,1,1,0,0.0,436.18,436.18,1,0.0,Detractor,0
16085,0,3,0,2.0,2,981.51,123,5,5,0,0.0,981.51,196.302,5,0.0,Detractor,0
16086,1,0,0,0.0,9,944.13,22,4,4,1,2.08,942.0500000000001,236.0325,5,0.2,Detractor,1
16091,1,2,0,4.0,7,315.06,16,2,2,0,0.0,315.06,157.53,2,0.0,Detractor,0
16092,0,2,1,0.0,6,817.86,37,3,3,2,38.5,779.36,272.62,5,0.4,Detractor,1
16093,0,3,1,3.0,6,17.0,1,1,1,0,0.0,17.0,17.0,1,0.0,Detractor,0
16094,0,4,1,8.0,9,1078.23,48,4,3,2,36.4,1041.83,269.5575,6,0.3333333333333333,Passive,1
16096,1,5,1,6.0,6,320.62,12,1,1,0,0.0,320.62,320.62,1,0.0,Detractor,0
16097,1,2,1,7.0,5,185.04999999999998,10,1,1,0,0.0,185.04999999999998,185.04999999999998,1,0.0,Passive,0
16098,0,2,0,5.0,4,1575.03,28,6,6,0,0.0,1575.03,262.505,6,0.0,Detractor,0
16099,0,3,1,2.0,2,731.9,29,3,3,0,0.0,731.9,243.96666666666667,3,0.0,Detractor,0
16101,0,2,0,7.0,8,1290.7,76,1,1,2,44.74,1245.96,1290.7,3,0.6666666666666666,Passive,1
16102,0,1,0,3.0,2,1842.14,41,3,3,0,0.0,1842.14,614.0466666666667,3,0.0,Detractor,0
16103,0,5,1,3.0,4,1429.64,30,6,6,0,0.0,1429.64,238.27333333333334,6,0.0,Detractor,0
16104,0,2,0,1.0,7,298.21,28,1,1,0,0.0,298.21,298.21,1,0.0,Detractor,0
16105,1,3,1,9.0,5,336.96,13,1,1,0,0.0,336.96,336.96,1,0.0,Promoter,0
16106,0,3,1,6.0,4,108.38,6,1,1,0,0.0,108.38,108.38,1,0.0,Detractor,0
16107,1,3,1,9.0,5,3204.1600000000003,16,7,7,0,0.0,3204.1600000000003,457.7371428571429,7,0.0,Promoter,0
16108,0,1,0,2.0,9,842.5,48,1,1,1,26.4,816.1,842.5,2,0.5,Detractor,1
16109,0,0,1,6.0,2,611.88,18,2,2,0,0.0,611.88,305.94,2,0.0,Detractor,0
16110,1,1,1,1.0,5,1320.95,283,3,3,0,0.0,1320.95,440.31666666666666,3,0.0,Detractor,0
16112,0,2,1,2.0,5,195.73999999999998,15,4,4,0,0.0,195.73999999999998,48.934999999999995,4,0.0,Detractor,0
