CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18133,212,1,931.5,0,Dormant / Low-Value
18135,29,5,681.91,1,Regular Customers
18136,63,3,784.33,1,Regular Customers
18138,295,1,152.65,0,Dormant / Low-Value
18139,18,6,8438.34,3,High-Value Customers
18142,157,2,1019.52,1,Regular Customers
18143,117,2,1000.16,1,Regular Customers
18144,8,10,2386.1,3,High-Value Customers
18145,13,4,2861.55,1,Regular Customers
18146,141,2,160.35,0,Dormant / Low-Value
18147,46,2,179.34,0,Dormant / Low-Value
18149,51,3,612.0799999999999,1,Regular Customers
18150,32,3,566.58,1,Regular Customers
18151,135,2,653.35,0,Dormant / Low-Value
18154,3,2,399.19,2,Recent / Developing
18155,75,3,371.62,0,Dormant / Low-Value
18156,13,1,488.76,2,Recent / Developing
18158,9,2,453.4,2,Recent / Developing
18159,301,1,530.15,0,Dormant / Low-Value
18160,57,2,638.0600000000001,1,Regular Customers
18161,15,5,1618.69,1,Regular Customers
18164,37,1,399.65,2,Recent / Developing
18165,177,1,302.46,0,Dormant / Low-Value
18167,23,3,1384.8600000000001,1,Regular Customers
18168,176,4,710.1,1,Regular Customers
18169,61,1,202.65,0,Dormant / Low-Value
18170,33,3,980.3100000000001,1,Regular Customers
18171,59,5,1231.31,1,Regular Customers
18172,15,20,7561.68,3,High-Value Customers
18173,87,4,2106.84,1,Regular Customers
18174,7,1,104.0,2,Recent / Developing
18177,31,6,1340.8700000000001,1,Regular Customers
18178,129,3,1290.16,1,Regular Customers
18179,9,6,1793.17,3,High-Value Customers
18180,5,6,1843.75,3,High-Value Customers
18181,24,1,366.85,2,Recent / Developing
18183,227,2,632.07,0,Dormant / Low-Value
18184,15,1,49.8,2,Recent / Developing
18185,249,1,304.25,0,Dormant / Low-Value
18188,15,3,2001.04,1,Regular Customers
18189,78,2,1090.24,1,Regular Customers
18190,192,2,284.46000000000004,0,Dormant / Low-Value
18191,262,1,207.8,0,Dormant / Low-Value
18192,72,1,957.97,0,Dormant / Low-Value
18193,165,1,243.76,0,Dormant / Low-Value
18194,82,1,973.84,0,Dormant / Low-Value
18196,95,2,686.63,0,Dormant / Low-Value
18198,4,17,5425.56,3,High-Value Customers
18200,106,1,150.35,0,Dormant / Low-Value
18202,200,3,1396.99,1,Regular Customers
18203,157,1,160.42000000000002,0,Dormant / Low-Value
18204,71,3,1975.3500000000001,1,Regular Customers
18205,36,2,517.36,2,Recent / Developing
18209,29,1,139.10000000000002,2,Recent / Developing
18210,2,6,2621.38,3,High-Value Customers
18211,26,5,600.07,1,Regular Customers
18212,326,1,216.07,0,Dormant / Low-Value
18213,237,1,232.48000000000002,0,Dormant / Low-Value
18215,89,1,299.34000000000003,0,Dormant / Low-Value
18216,31,1,481.75,2,Recent / Developing
18217,29,2,621.75,2,Recent / Developing
18218,211,2,641.92,0,Dormant / Low-Value
18219,3,8,1679.71,3,High-Value Customers
18220,227,1,305.28,0,Dormant / Low-Value
18221,22,5,1041.61,1,Regular Customers
18222,93,1,443.0,0,Dormant / Low-Value
18223,5,13,5982.85,3,High-Value Customers
18224,264,1,158.95000000000002,0,Dormant / Low-Value
18225,3,11,5474.96,3,High-Value Customers
18226,44,11,5228.05,3,High-Value Customers
18227,218,1,93.75,0,Dormant / Low-Value
18228,57,2,779.9,1,Regular Customers
18229,12,18,6623.7,3,High-Value Customers
18230,9,7,2810.2000000000003,3,High-Value Customers
18231,192,5,2071.77,1,Regular Customers
18232,82,4,592.97,1,Regular Customers
18233,326,1,440.0,0,Dormant / Low-Value
18235,72,3,1796.48,1,Regular Customers
18236,30,6,882.24,1,Regular Customers
18237,3,5,987.1,3,High-Value Customers
18239,219,4,1123.51,1,Regular Customers
18240,46,1,422.58,0,Dormant / Low-Value
18241,10,17,2073.09,3,High-Value Customers
18242,72,4,2232.4900000000002,1,Regular Customers
18245,7,6,2201.33,3,High-Value Customers
18246,24,2,596.1,2,Recent / Developing
18248,123,2,804.02,0,Dormant / Low-Value
18249,17,1,95.34,2,Recent / Developing
18250,310,1,349.27,0,Dormant / Low-Value
18251,87,1,4314.72,1,Regular Customers
18252,51,2,518.27,2,Recent / Developing
18255,89,1,103.30000000000001,0,Dormant / Low-Value
18257,39,8,2337.63,1,Regular Customers
18259,25,2,1962.3000000000002,1,Regular Customers
18260,173,5,2397.65,1,Regular Customers
18261,43,2,324.24,2,Recent / Developing
18262,140,1,149.48,0,Dormant / Low-Value
18263,26,3,1213.16,1,Regular Customers
18265,72,2,801.51,1,Regular Customers
18268,134,1,25.5,0,Dormant / Low-Value
18270,38,2,283.15000000000003,2,Recent / Developing
18272,3,6,3078.58,3,High-Value Customers
18273,2,3,204.0,2,Recent / Developing
18274,30,1,175.92,2,Recent / Developing
18276,44,1,335.86,2,Recent / Developing
18277,58,1,110.38,0,Dormant / Low-Value
18278,74,1,173.9,0,Dormant / Low-Value
18280,278,1,180.60000000000002,0,Dormant / Low-Value
18281,181,1,80.82,0,Dormant / Low-Value
18282,8,2,178.05,2,Recent / Developing
18283,4,16,2045.53,3,High-Value Customers
18287,43,3,1837.28,1,Regular Customers
